https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1538956800,2018-10-08 00:00:00,BTC/USDT,6607.94,6716.0,6589.84,6674.06,2521343.94,378.85
1538870400,2018-10-07 00:00:00,BTC/USDT,6600.18,6638.96,6540.0,6607.94,2025975.84,307.94
1538784000,2018-10-06 00:00:00,BTC/USDT,6642.91,6647.59,6570.0,6600.18,1825159.25,276.32
1538697600,2018-10-05 00:00:00,BTC/USDT,6600.61,6688.0,6551.77,6642.91,2637211.75,398.29
1538611200,2018-10-04 00:00:00,BTC/USDT,6503.93,6642.0,6503.93,6600.61,5269427.5,799.04
1538524800,2018-10-03 00:00:00,BTC/USDT,6541.6,6544.28,6425.0,6503.93,3820455.04,588.87
1538438400,2018-10-02 00:00:00,BTC/USDT,6607.8,6630.0,6480.25,6541.6,3892076.28,593.92
1538352000,2018-10-01 00:00:00,BTC/USDT,6620.0,6666.76,6511.11,6607.8,2988404.17,453.3
1538265600,2018-09-30 00:00:00,BTC/USDT,6597.37,6666.6,6537.31,6620.0,2992962.01,452.91
1538179200,2018-09-29 00:00:00,BTC/USDT,6641.01,6641.01,6478.43,6597.37,4018772.85,612.8
1538092800,2018-09-28 00:00:00,BTC/USDT,6692.52,6800.0,6540.67,6641.01,5178066.15,775.78
1538006400,2018-09-27 00:00:00,BTC/USDT,6465.05,6739.49,6432.4,6692.52,5649212.22,857.49
1537920000,2018-09-26 00:00:00,BTC/USDT,6440.89,6556.0,6384.24,6465.05,5567948.14,859.64
1537833600,2018-09-25 00:00:00,BTC/USDT,6590.24,6590.24,6334.36,6440.89,5603555.03,872.12
1537747200,2018-09-24 00:00:00,BTC/USDT,6711.95,6729.77,6560.0,6590.24,4950955.45,746.64
1537660800,2018-09-23 00:00:00,BTC/USDT,6731.0,6786.0,6661.0,6711.95,3772212.37,561.6
1537574400,2018-09-22 00:00:00,BTC/USDT,6757.43,6832.39,6628.79,6731.0,5541774.8,825.33
1537488000,2018-09-21 00:00:00,BTC/USDT,6492.04,6786.12,6492.0,6757.43,11037158.96,1650.38
1537401600,2018-09-20 00:00:00,BTC/USDT,6383.94,6550.0,6333.9,6492.04,4488578.24,697.37
1537315200,2018-09-19 00:00:00,BTC/USDT,6336.19,6523.18,6120.1,6383.94,8714438.73,1378.2
1537228800,2018-09-18 00:00:00,BTC/USDT,6253.28,6385.39,6226.48,6336.19,5591492.4,886.22
1537142400,2018-09-17 00:00:00,BTC/USDT,6500.08,6530.0,6206.76,6253.28,5990226.82,944.24
1537056000,2018-09-16 00:00:00,BTC/USDT,6516.58,6519.61,6375.0,6500.08,3547222.91,549.01
1536969600,2018-09-15 00:00:00,BTC/USDT,6484.08,6567.52,6474.35,6516.58,2464325.42,378.18
1536883200,2018-09-14 00:00:00,BTC/USDT,6488.38,6580.81,6382.79,6484.08,5278846.83,813.65
1536796800,2018-09-13 00:00:00,BTC/USDT,6338.41,6523.32,6333.42,6488.38,4710302.41,729.52
1536710400,2018-09-12 00:00:00,BTC/USDT,6291.15,6350.0,6197.0,6338.41,4899249.08,781.5
1536624000,2018-09-11 00:00:00,BTC/USDT,6312.83,6397.46,6162.34,6291.15,5055767.96,804.31
1536537600,2018-09-10 00:00:00,BTC/USDT,6247.79,6360.18,6231.0,6312.83,3558526.47,565.55
1536451200,2018-09-09 00:00:00,BTC/USDT,6181.88,6448.59,6147.0,6247.79,3828041.69,605.31
1536364800,2018-09-08 00:00:00,BTC/USDT,6388.74,6474.1,6121.46,6181.88,5167866.41,826.45
1536278400,2018-09-07 00:00:00,BTC/USDT,6510.0,6550.0,6320.0,6388.74,5680268.71,881.44
1536192000,2018-09-06 00:00:00,BTC/USDT,6700.0,6725.71,6300.0,6510.0,11377818.54,1766.23
1536105600,2018-09-05 00:00:00,BTC/USDT,7359.09,7395.89,6680.0,6700.0,13686813.59,1951.0
1536019200,2018-09-04 00:00:00,BTC/USDT,7267.45,7409.76,7246.41,7359.09,4671679.18,636.04
1535932800,2018-09-03 00:00:00,BTC/USDT,7300.0,7335.0,7196.08,7267.45,4761188.78,655.45
1535846400,2018-09-02 00:00:00,BTC/USDT,7202.0,7338.0,7130.87,7300.0,7885339.43,1087.34
1535760000,2018-09-01 00:00:00,BTC/USDT,7026.53,7275.0,7013.87,7202.0,8207003.4,1147.9
1535673600,2018-08-31 00:00:00,BTC/USDT,6992.11,7090.0,6887.92,7026.53,5835158.33,833.13
1535587200,2018-08-30 00:00:00,BTC/USDT,7032.12,7059.02,6805.54,6992.11,6820688.17,987.18
1535500800,2018-08-29 00:00:00,BTC/USDT,7076.19,7123.0,6899.9,7032.12,5185638.34,738.18
1535414400,2018-08-28 00:00:00,BTC/USDT,6905.0,7125.29,6863.0,7076.19,7739541.46,1103.58
1535328000,2018-08-27 00:00:00,BTC/USDT,6713.15,6935.82,6650.0,6905.0,3967505.18,585.97
1535241600,2018-08-26 00:00:00,BTC/USDT,6726.09,6778.4,6571.3,6713.15,4767849.85,715.04
1535155200,2018-08-25 00:00:00,BTC/USDT,6685.52,6789.0,6665.0,6726.09,3486018.46,519.29
1535068800,2018-08-24 00:00:00,BTC/USDT,6530.62,6718.0,6458.0,6685.52,4998490.51,759.91
1534982400,2018-08-23 00:00:00,BTC/USDT,6354.77,6567.22,6344.41,6530.62,3817505.56,592.46
1534896000,2018-08-22 00:00:00,BTC/USDT,6468.94,6894.6,6255.61,6354.77,14297907.62,2172.96
1534809600,2018-08-21 00:00:00,BTC/USDT,6250.0,6490.0,6248.0,6468.94,4288196.9,671.16
1534723200,2018-08-20 00:00:00,BTC/USDT,6487.47,6521.57,6222.5,6250.0,6499111.79,1020.05
1534636800,2018-08-19 00:00:00,BTC/USDT,6388.0,6544.22,6306.21,6487.47,5142768.27,800.68
1534550400,2018-08-18 00:00:00,BTC/USDT,6579.0,6619.88,6300.75,6388.0,6235435.08,970.35
1534464000,2018-08-17 00:00:00,BTC/USDT,6312.9,6580.0,6286.13,6579.0,7911496.94,1221.02
1534377600,2018-08-16 00:00:00,BTC/USDT,6265.66,6472.44,6210.0,6312.9,8716171.05,1375.06
1534291200,2018-08-15 00:00:00,BTC/USDT,6189.73,6650.0,6176.7,6265.66,12135793.84,1896.94
1534204800,2018-08-14 00:00:00,BTC/USDT,6248.0,6248.0,5755.0,6189.73,16773201.98,2789.21
1534118400,2018-08-13 00:00:00,BTC/USDT,6310.79,6530.0,6151.0,6248.0,7378997.59,1170.19
1534032000,2018-08-12 00:00:00,BTC/USDT,6220.0,6469.0,6159.0,6310.79,5945092.3,942.77
1533945600,2018-08-11 00:00:00,BTC/USDT,6147.0,6479.28,6011.0,6220.0,11838236.33,1920.82
1533859200,2018-08-10 00:00:00,BTC/USDT,6526.34,6568.0,6017.17,6147.0,9048838.68,1440.88
1533772800,2018-08-09 00:00:00,BTC/USDT,6278.64,6615.9,6184.29,6526.34,8185726.22,1272.22
1533686400,2018-08-08 00:00:00,BTC/USDT,6712.0,6722.16,6124.0,6278.64,15041359.03,2342.85
1533600000,2018-08-07 00:00:00,BTC/USDT,6928.5,7150.46,6663.47,6712.0,9018760.83,1301.6
1533513600,2018-08-06 00:00:00,BTC/USDT,7034.2,7149.0,6850.0,6928.5,5755826.92,825.54
1533427200,2018-08-05 00:00:00,BTC/USDT,7005.0,7084.0,6899.0,7034.2,4431720.41,634.27
1533340800,2018-08-04 00:00:00,BTC/USDT,7411.22,7490.0,6939.97,7005.0,9226190.05,1289.86
1533254400,2018-08-03 00:00:00,BTC/USDT,7536.86,7536.86,7290.0,7411.22,11275198.87,1523.88
1533168000,2018-08-02 00:00:00,BTC/USDT,7616.02,7699.39,7464.69,7536.86,6425286.37,848.03
1533081600,2018-08-01 00:00:00,BTC/USDT,7731.55,7752.4,7440.0,7616.02,10837740.59,1433.34
1532995200,2018-07-31 00:00:00,BTC/USDT,8178.05,8178.05,7643.0,7731.55,12331578.7,1575.24
1532908800,2018-07-30 00:00:00,BTC/USDT,8221.15,8264.0,7864.0,8178.05,8844876.67,1094.79
1532822400,2018-07-29 00:00:00,BTC/USDT,8218.0,8298.0,8125.62,8221.15,3698921.05,449.6
1532736000,2018-07-28 00:00:00,BTC/USDT,8185.48,8234.47,8075.0,8218.0,7048688.89,862.6
1532649600,2018-07-27 00:00:00,BTC/USDT,7938.0,8280.0,7802.0,8185.48,10536639.04,1311.02
1532563200,2018-07-26 00:00:00,BTC/USDT,8173.04,8314.94,7850.5,7938.0,10739872.4,1327.65
1532476800,2018-07-25 00:00:00,BTC/USDT,8410.0,8483.41,8055.32,8173.04,12994442.79,1576.1
1532390400,2018-07-24 00:00:00,BTC/USDT,7720.0,8480.0,7700.0,8410.0,16411414.54,2018.61
1532304000,2018-07-23 00:00:00,BTC/USDT,7405.0,7800.0,7380.0,7720.0,7196172.24,935.75
1532217600,2018-07-22 00:00:00,BTC/USDT,7411.41,7579.96,7359.5,7405.0,5882855.4,790.33
1532131200,2018-07-21 00:00:00,BTC/USDT,7340.58,7450.0,7220.0,7411.41,5209452.02,709.92
1532044800,2018-07-20 00:00:00,BTC/USDT,7475.19,7689.62,7286.43,7340.58,11562127.48,1557.42
1531958400,2018-07-19 00:00:00,BTC/USDT,7372.78,7565.0,7272.72,7475.19,7417323.77,1001.08
1531872000,2018-07-18 00:00:00,BTC/USDT,7320.51,7589.62,7232.0,7372.78,14560219.99,1961.46
1531785600,2018-07-17 00:00:00,BTC/USDT,6735.0,7450.07,6661.09,7320.51,19957081.73,2792.41
1531699200,2018-07-16 00:00:00,BTC/USDT,6343.14,6744.98,6335.0,6735.0,7529274.84,1148.02
1531612800,2018-07-15 00:00:00,BTC/USDT,6253.62,6387.84,6235.1,6343.14,3711992.68,585.16
1531526400,2018-07-14 00:00:00,BTC/USDT,6218.64,6317.11,6178.21,6253.62,3026352.7,484.83
1531440000,2018-07-13 00:00:00,BTC/USDT,6245.0,6349.0,6123.0,6218.64,4697951.0,753.56
1531353600,2018-07-12 00:00:00,BTC/USDT,6374.0,6377.0,5999.0,6245.0,7600660.67,1230.36
1531267200,2018-07-11 00:00:00,BTC/USDT,6298.0,6406.07,6285.0,6374.0,2878962.3,453.41
1531180800,2018-07-10 00:00:00,BTC/USDT,6654.5,6682.23,6260.0,6298.0,7289756.04,1129.85
1531094400,2018-07-09 00:00:00,BTC/USDT,6703.52,6800.12,6630.0,6654.5,4637908.55,691.34
1531008000,2018-07-08 00:00:00,BTC/USDT,6760.0,6782.0,6680.0,6703.52,3801523.18,563.7
1530921600,2018-07-07 00:00:00,BTC/USDT,6605.0,6800.0,6516.71,6760.0,3875908.58,585.21
1530835200,2018-07-06 00:00:00,BTC/USDT,6532.22,6635.5,6441.51,6605.0,4221722.55,644.67
1530748800,2018-07-05 00:00:00,BTC/USDT,6585.6,6697.97,6461.18,6532.22,8076724.79,1226.32
1530662400,2018-07-04 00:00:00,BTC/USDT,6497.66,6781.1,6410.89,6585.6,6234600.93,945.44
1530576000,2018-07-03 00:00:00,BTC/USDT,6614.23,6674.93,6470.0,6497.66,6198369.11,941.92
1530489600,2018-07-02 00:00:00,BTC/USDT,6348.8,6795.83,6275.0,6614.23,9550138.51,1451.13
1530403200,2018-07-01 00:00:00,BTC/USDT,6390.52,6500.0,6262.0,6348.8,4052190.7,636.35
1530316800,2018-06-30 00:00:00,BTC/USDT,6197.5,6514.6,6183.34,6390.52,8010440.21,1254.88
1530230400,2018-06-29 00:00:00,BTC/USDT,5873.0,6300.0,5800.0,6197.5,11344774.02,1907.17
1530144000,2018-06-28 00:00:00,BTC/USDT,6137.87,6165.28,5781.55,5873.0,5956196.08,995.23
1530057600,2018-06-27 00:00:00,BTC/USDT,6078.4,6185.06,6001.3,6137.87,7357602.2,1211.09
1529971200,2018-06-26 00:00:00,BTC/USDT,6240.0,6264.02,6021.75,6078.4,3910752.03,633.85
1529884800,2018-06-25 00:00:00,BTC/USDT,6151.81,6339.0,6065.0,6240.0,6561441.05,1055.43
1529798400,2018-06-24 00:00:00,BTC/USDT,6164.34,6241.46,5760.0,6151.81,14338863.11,2419.3
1529712000,2018-06-23 00:00:00,BTC/USDT,6041.67,6250.0,6006.1,6164.34,4788665.82,782.39
1529625600,2018-06-22 00:00:00,BTC/USDT,6712.63,6730.03,5888.88,6041.67,21259174.75,3435.74
1529539200,2018-06-21 00:00:00,BTC/USDT,6753.0,6789.79,6676.1,6712.63,2713250.1,403.34
1529452800,2018-06-20 00:00:00,BTC/USDT,6746.0,6807.06,6556.64,6753.0,3724220.65,558.01
1529366400,2018-06-19 00:00:00,BTC/USDT,6714.49,6833.0,6660.0,6746.0,4505434.43,669.2
1529280000,2018-06-18 00:00:00,BTC/USDT,6442.0,6799.0,6382.08,6714.49,5951226.53,902.74
1529193600,2018-06-17 00:00:00,BTC/USDT,6483.84,6577.0,6428.41,6442.0,2122722.47,326.71
1529107200,2018-06-16 00:00:00,BTC/USDT,6376.15,6557.93,6330.0,6483.84,4296299.72,667.07
1529020800,2018-06-15 00:00:00,BTC/USDT,6626.93,6655.81,6363.1,6376.15,4453023.12,684.09
1528934400,2018-06-14 00:00:00,BTC/USDT,6292.3,6703.1,6260.54,6626.93,11338006.95,1748.71
1528848000,2018-06-13 00:00:00,BTC/USDT,6540.0,6614.81,6123.78,6292.3,15956497.07,2510.57
1528761600,2018-06-12 00:00:00,BTC/USDT,6874.6,6883.9,6434.3,6540.0,8876482.4,1331.43
1528675200,2018-06-11 00:00:00,BTC/USDT,6763.91,6955.69,6622.13,6874.6,9301862.68,1374.05
1528588800,2018-06-10 00:00:00,BTC/USDT,7490.0,7498.76,6650.0,6763.91,15931634.96,2281.17
1528502400,2018-06-09 00:00:00,BTC/USDT,7610.62,7682.86,7466.3,7490.0,2839641.6,372.65
1528416000,2018-06-08 00:00:00,BTC/USDT,7694.09,7701.19,7545.0,7610.62,3186170.15,418.52
1528329600,2018-06-07 00:00:00,BTC/USDT,7650.0,7750.0,7635.0,7694.09,4276410.11,555.36
1528243200,2018-06-06 00:00:00,BTC/USDT,7622.73,7689.25,7487.38,7650.0,5039711.66,663.41
1528156800,2018-06-05 00:00:00,BTC/USDT,7487.94,7658.22,7360.01,7622.73,7160775.84,954.59
1528070400,2018-06-04 00:00:00,BTC/USDT,7710.0,7757.55,7448.39,7487.94,9352222.77,1238.19
1527984000,2018-06-03 00:00:00,BTC/USDT,7644.23,7771.97,7596.15,7710.0,6761318.78,878.35
1527897600,2018-06-02 00:00:00,BTC/USDT,7530.0,7710.0,7446.97,7644.23,6206080.92,814.59
1527811200,2018-06-01 00:00:00,BTC/USDT,7490.0,7600.0,7350.84,7530.0,4902505.56,656.54
1527724800,2018-05-31 00:00:00,BTC/USDT,7381.0,7599.0,7337.3,7490.0,7785406.01,1035.9
1527638400,2018-05-30 00:00:00,BTC/USDT,7456.49,7556.23,7272.21,7381.0,7474637.81,1007.13
1527552000,2018-05-29 00:00:00,BTC/USDT,7100.0,7531.0,7055.0,7456.49,11622755.88,1585.01
1527465600,2018-05-28 00:00:00,BTC/USDT,7347.48,7450.0,7059.19,7100.0,9233362.65,1279.44
1527379200,2018-05-27 00:00:00,BTC/USDT,7331.76,7395.0,7222.1,7347.48,5261553.05,720.86
1527292800,2018-05-26 00:00:00,BTC/USDT,7450.0,7617.26,7299.0,7331.76,5997112.56,801.25
1527206400,2018-05-25 00:00:00,BTC/USDT,7575.0,7647.57,7337.5,7450.0,7905172.27,1059.66
1527120000,2018-05-24 00:00:00,BTC/USDT,7509.0,7720.56,7260.0,7575.0,13827894.75,1843.37
1527033600,2018-05-23 00:00:00,BTC/USDT,7985.23,8033.0,7430.0,7509.0,19243976.45,2497.61
1526947200,2018-05-22 00:00:00,BTC/USDT,8381.24,8400.0,7955.0,7985.23,9584532.91,1169.04
1526860800,2018-05-21 00:00:00,BTC/USDT,8525.0,8580.0,8309.88,8381.24,6062085.54,717.9
1526774400,2018-05-20 00:00:00,BTC/USDT,8219.5,8585.0,8156.86,8525.0,6782042.82,805.63
1526688000,2018-05-19 00:00:00,BTC/USDT,8240.0,8390.0,8135.0,8219.5,4771375.84,577.41
1526601600,2018-05-18 00:00:00,BTC/USDT,8050.0,8265.0,7920.0,8240.0,7234919.8,892.96
1526515200,2018-05-17 00:00:00,BTC/USDT,8336.8,8471.75,7989.0,8050.0,7648369.78,929.43
1526428800,2018-05-16 00:00:00,BTC/USDT,8449.74,8484.7,8079.0,8336.8,11940054.19,1444.16
1526342400,2018-05-15 00:00:00,BTC/USDT,8671.0,8866.86,8420.0,8449.74,8419455.24,979.02
1526256000,2018-05-14 00:00:00,BTC/USDT,8701.61,8882.0,8275.0,8671.0,12112713.58,1413.12
1526169600,2018-05-13 00:00:00,BTC/USDT,8471.75,8750.0,8311.0,8701.61,6799864.57,792.78
1526083200,2018-05-12 00:00:00,BTC/USDT,8385.23,8636.48,8152.1,8471.75,13929983.99,1661.54
1525996800,2018-05-11 00:00:00,BTC/USDT,9020.0,9026.93,8355.0,8385.23,20738578.68,2382.67
1525910400,2018-05-10 00:00:00,BTC/USDT,9300.4,9402.38,8995.0,9020.0,9465746.75,1028.11
1525824000,2018-05-09 00:00:00,BTC/USDT,9201.0,9376.0,8970.9,9300.4,11797110.84,1283.38
1525737600,2018-05-08 00:00:00,BTC/USDT,9390.0,9474.0,9056.21,9201.0,14209452.26,1537.74
1525651200,2018-05-07 00:00:00,BTC/USDT,9670.0,9689.89,9180.0,9390.0,16105813.5,1722.22
1525564800,2018-05-06 00:00:00,BTC/USDT,9878.37,9975.0,9478.0,9670.0,12617211.61,1306.01
1525478400,2018-05-05 00:00:00,BTC/USDT,9720.0,9994.48,9690.19,9878.37,13562083.07,1374.46
1525392000,2018-05-04 00:00:00,BTC/USDT,9746.08,9820.0,9537.0,9720.0,11970925.83,1237.91
1525305600,2018-05-03 00:00:00,BTC/USDT,9245.0,9822.52,9160.0,9746.08,17811110.32,1880.07
1525219200,2018-05-02 00:00:00,BTC/USDT,9070.97,9280.0,8967.28,9245.0,9004373.53,987.55
1525132800,2018-05-01 00:00:00,BTC/USDT,9218.79,9235.38,8823.0,9070.97,13794052.73,1534.88
1525046400,2018-04-30 00:00:00,BTC/USDT,9423.8,9454.0,9101.0,9218.79,8793026.54,948.45
1524960000,2018-04-29 00:00:00,BTC/USDT,9330.76,9580.0,9168.09,9423.8,13342531.65,1425.4
1524873600,2018-04-28 00:00:00,BTC/USDT,8920.01,9430.78,8881.06,9330.76,12877750.86,1392.22
1524787200,2018-04-27 00:00:00,BTC/USDT,9286.0,9386.0,8920.0,8920.01,18317132.71,1990.55
1524700800,2018-04-26 00:00:00,BTC/USDT,8860.02,9299.0,8652.59,9286.0,21137393.15,2378.24
1524614400,2018-04-25 00:00:00,BTC/USDT,9633.63,9754.98,8770.1,8860.02,38461430.04,4185.73
1524528000,2018-04-24 00:00:00,BTC/USDT,8934.98,9729.88,8915.23,9633.63,25024653.31,2680.72
1524441600,2018-04-23 00:00:00,BTC/USDT,8792.0,8990.0,8756.94,8934.98,9447143.89,1061.78
1524355200,2018-04-22 00:00:00,BTC/USDT,8932.0,9027.84,8732.0,8792.0,11823357.13,1329.18
1524268800,2018-04-21 00:00:00,BTC/USDT,8860.0,9019.9,8583.09,8932.0,23340304.85,2657.08
1524182400,2018-04-20 00:00:00,BTC/USDT,8287.0,8920.91,8216.0,8860.0,22050729.05,2593.64
1524096000,2018-04-19 00:00:00,BTC/USDT,8164.19,8297.0,8103.88,8287.0,11710389.15,1425.95
1524009600,2018-04-18 00:00:00,BTC/USDT,7891.1,8234.0,7873.94,8164.19,14237112.46,1760.86
1523923200,2018-04-17 00:00:00,BTC/USDT,8060.0,8168.57,7830.99,7891.1,12532418.65,1564.2
1523836800,2018-04-16 00:00:00,BTC/USDT,8356.0,8404.0,7870.0,8060.0,17449234.95,2162.83
1523750400,2018-04-15 00:00:00,BTC/USDT,7996.0,8404.02,7996.0,8356.0,17196145.75,2086.88
1523664000,2018-04-14 00:00:00,BTC/USDT,7875.0,8173.0,7822.3,7996.0,12958802.28,1619.11
1523577600,2018-04-13 00:00:00,BTC/USDT,7930.0,8230.0,7735.89,7875.0,30649592.7,3822.42
1523491200,2018-04-12 00:00:00,BTC/USDT,6966.46,8028.0,6750.0,7930.0,34359542.26,4567.16
1523404800,2018-04-11 00:00:00,BTC/USDT,6834.0,6979.12,6799.0,6966.46,7697428.13,1116.28
1523318400,2018-04-10 00:00:00,BTC/USDT,6761.54,6881.87,6658.71,6834.0,7405417.28,1090.37
1523232000,2018-04-09 00:00:00,BTC/USDT,7030.0,7180.67,6618.08,6761.54,15177407.15,2205.51
1523145600,2018-04-08 00:00:00,BTC/USDT,6890.0,7115.54,6890.0,7030.0,8340252.15,1190.82
1523059200,2018-04-07 00:00:00,BTC/USDT,6613.55,7062.79,6599.25,6890.0,14149413.87,2053.42
1522972800,2018-04-06 00:00:00,BTC/USDT,6775.0,6847.59,6499.98,6613.55,13065306.23,1976.9
1522886400,2018-04-05 00:00:00,BTC/USDT,6769.95,6910.0,6542.31,6775.0,18492360.41,2738.73
1522800000,2018-04-04 00:00:00,BTC/USDT,7412.27,7414.67,6684.32,6769.95,22349003.47,3178.49
1522713600,2018-04-03 00:00:00,BTC/USDT,7058.89,7505.45,7005.43,7412.27,19811522.4,2699.02
1522627200,2018-04-02 00:00:00,BTC/USDT,6823.02,7131.62,6766.02,7058.89,14808465.74,2119.41
1522540800,2018-04-01 00:00:00,BTC/USDT,6933.88,7043.14,6427.1,6823.02,22954922.43,3411.4
1522454400,2018-03-31 00:00:00,BTC/USDT,6837.73,7230.96,6790.0,6933.88,18957202.51,2699.74
1522368000,2018-03-30 00:00:00,BTC/USDT,7080.4,7269.22,6590.53,6837.73,35027751.49,5087.42
1522281600,2018-03-29 00:00:00,BTC/USDT,7943.58,7966.51,6900.1,7080.4,34489532.9,4677.83
1522195200,2018-03-28 00:00:00,BTC/USDT,7782.72,8100.1,7731.0,7943.58,13849708.71,1748.47
1522108800,2018-03-27 00:00:00,BTC/USDT,8116.52,8200.0,7739.0,7782.72,21593823.75,2716.32
1522022400,2018-03-26 00:00:00,BTC/USDT,8454.81,8497.96,7840.0,8116.52,26434106.32,3251.76
1521936000,2018-03-25 00:00:00,BTC/USDT,8533.31,8660.99,8330.0,8454.81,17290811.19,2034.68
1521849600,2018-03-24 00:00:00,BTC/USDT,8907.7,9000.0,8510.0,8533.31,20316440.53,2300.09
1521763200,2018-03-23 00:00:00,BTC/USDT,8712.01,8907.7,8270.0,8907.7,23230776.1,2737.52
1521676800,2018-03-22 00:00:00,BTC/USDT,8905.7,9106.27,8480.11,8712.01,25848434.01,2967.14
1521590400,2018-03-21 00:00:00,BTC/USDT,8886.89,9176.44,8759.88,8905.7,26892421.63,2994.78
1521504000,2018-03-20 00:00:00,BTC/USDT,8611.0,9039.68,8306.81,8886.89,31096079.37,3577.54
1521417600,2018-03-19 00:00:00,BTC/USDT,8200.0,8698.0,8101.0,8611.0,30867203.25,3684.57
1521331200,2018-03-18 00:00:00,BTC/USDT,7850.0,8325.95,7321.0,8200.0,49270227.63,6427.03
1521244800,2018-03-17 00:00:00,BTC/USDT,8258.66,8353.71,7723.15,7850.0,32809486.26,4102.08
1521158400,2018-03-16 00:00:00,BTC/USDT,8259.82,8589.59,7906.94,8258.66,30293485.73,3638.63
1521072000,2018-03-15 00:00:00,BTC/USDT,8188.0,8437.0,7648.06,8259.82,47669036.29,5922.18
1520985600,2018-03-14 00:00:00,BTC/USDT,9121.01,9350.0,7935.0,8188.0,48654884.61,5693.13
1520899200,2018-03-13 00:00:00,BTC/USDT,9101.31,9479.0,8829.33,9121.01,29690956.61,3248.53
1520812800,2018-03-12 00:00:00,BTC/USDT,9523.53,9900.0,8777.22,9101.31,40200145.32,4287.93
1520726400,2018-03-11 00:00:00,BTC/USDT,8760.78,9726.23,8443.78,9523.53,35047641.12,3847.83
1520640000,2018-03-10 00:00:00,BTC/USDT,9230.49,9510.0,8680.0,8760.78,34485772.01,3744.8
1520553600,2018-03-09 00:00:00,BTC/USDT,9281.94,9410.56,8359.32,9230.49,56492671.16,6392.8
1520467200,2018-03-08 00:00:00,BTC/USDT,9909.6,10109.77,9070.0,9281.94,43154941.92,4504.28
1520380800,2018-03-07 00:00:00,BTC/USDT,10734.02,10893.76,9424.0,9909.6,57144246.84,5661.38
1520294400,2018-03-06 00:00:00,BTC/USDT,11435.0,11435.0,10558.97,10734.02,37276267.36,3394.38
1520208000,2018-03-05 00:00:00,BTC/USDT,11500.61,11700.0,11417.0,11435.0,24901651.75,2155.97
1520121600,2018-03-04 00:00:00,BTC/USDT,11441.0,11547.37,11075.48,11500.61,17647922.49,1566.57
1520035200,2018-03-03 00:00:00,BTC/USDT,11022.24,11539.44,11014.27,11441.0,23739477.59,2093.94
1519948800,2018-03-02 00:00:00,BTC/USDT,10936.78,11193.0,10777.0,11022.24,25434092.04,2313.34
1519862400,2018-03-01 00:00:00,BTC/USDT,10322.07,11080.0,10201.12,10936.78,27817545.13,2598.61
1519776000,2018-02-28 00:00:00,BTC/USDT,10589.17,11074.0,10252.0,10322.07,33726412.59,3174.72
1519689600,2018-02-27 00:00:00,BTC/USDT,10338.05,10879.0,10121.0,10589.17,36852886.43,3483.14
1519603200,2018-02-26 00:00:00,BTC/USDT,9559.2,10455.0,9358.53,10338.05,37444837.68,3754.49
1519516800,2018-02-25 00:00:00,BTC/USDT,9700.0,9845.0,9247.72,9559.2,24996319.77,2618.51
1519430400,2018-02-24 00:00:00,BTC/USDT,10149.24,10490.0,9360.0,9700.0,41772803.85,4245.86
1519344000,2018-02-23 00:00:00,BTC/USDT,9845.54,10405.5,9559.97,10149.24,44982531.93,4499.47
1519257600,2018-02-22 00:00:00,BTC/USDT,10441.06,10912.0,9722.22,9845.54,56575837.76,5590.31
1519171200,2018-02-21 00:00:00,BTC/USDT,11217.17,11272.57,10224.3,10441.06,66377090.39,6189.48
1519084800,2018-02-20 00:00:00,BTC/USDT,11156.0,11777.0,11081.0,11217.17,51451610.46,4494.84
1518998400,2018-02-19 00:00:00,BTC/USDT,10379.0,11246.99,10290.0,11156.0,33452377.08,3077.16
1518912000,2018-02-18 00:00:00,BTC/USDT,11049.0,11248.0,10080.0,10379.0,51229772.14,4812.4
1518825600,2018-02-17 00:00:00,BTC/USDT,10161.0,11069.44,10045.0,11049.0,41193022.44,3857.72
1518739200,2018-02-16 00:00:00,BTC/USDT,10004.0,10280.0,9674.52,10161.0,30062234.36,3012.0
1518652800,2018-02-15 00:00:00,BTC/USDT,9470.0,10198.5,9319.84,10004.0,51604899.34,5275.11
1518566400,2018-02-14 00:00:00,BTC/USDT,8500.62,9485.89,8500.62,9470.0,37263750.95,4108.86
1518480000,2018-02-13 00:00:00,BTC/USDT,8910.0,8943.5,8355.0,8500.62,31293751.68,3642.31
1518393600,2018-02-12 00:00:00,BTC/USDT,8070.0,9000.0,8070.0,8910.0,33126284.39,3826.24
1518307200,2018-02-11 00:00:00,BTC/USDT,8560.42,8560.42,7805.0,8070.0,36772320.68,4509.32
1518220800,2018-02-10 00:00:00,BTC/USDT,8682.31,9070.0,8144.47,8560.42,53070135.4,6157.82
1518134400,2018-02-09 00:00:00,BTC/USDT,8250.0,8745.0,7756.0,8682.31,42846194.62,5169.73
1518048000,2018-02-08 00:00:00,BTC/USDT,7568.4,8700.1,7568.4,8250.0,56750801.26,6863.02
1517961600,2018-02-07 00:00:00,BTC/USDT,7724.0,8640.0,7200.0,7568.4,92900223.4,11660.41
1517875200,2018-02-06 00:00:00,BTC/USDT,6960.0,7921.69,6012.62,7724.0,153123114.49,22290.57
1517788800,2018-02-05 00:00:00,BTC/USDT,8168.01,8370.0,6666.67,6960.0,120383256.54,16260.93
